hpix,l,b,D_o,D_f,C,eC
0.0,45.0,78.28414760510762,1.1604755640014934,5.720990149624551,1.0,0.5852421493137121
0.0,45.0,78.28414760510762,5.720990149624551,9.904308581338498,0.9683333333333333,0.35508250261390156
0.0,45.0,78.28414760510762,9.904308581338498,13.905045042209885,0.9685714285714286,0.3880764910411248
0.0,45.0,78.28414760510762,13.905045042209885,17.947671999259708,0.9566666666666666,0.40167073019306143
0.0,45.0,78.28414760510762,17.947671999259708,34.76646119861133,0.9459090909090909,0.31802830835579377
0.0,45.0,78.28414760510762,34.76646119861133,118.46995146509026,1.0,0.43186722512497755
1.0,135.0,78.28414760510762,1.1980926392789129,8.269493834312774,1.0,0.4657657780472928
1.0,135.0,78.28414760510762,8.269493834312774,13.23020429389994,0.9742857142857142,0.43872665466739563
1.0,135.0,78.28414760510762,13.23020429389994,24.03742911831463,0.9843902439024391,0.35597026261750586
1.0,135.0,78.28414760510762,24.03742911831463,104.97483010885637,0.9478260869565218,0.48707510476159216
2.0,225.0,78.28414760510762,1.209327698253805,7.022321304236071,1.0,0.5844560319932829
2.0,225.0,78.28414760510762,7.022321304236071,11.800724500159394,1.0,0.5829942481134212
2.0,225.0,78.28414760510762,11.800724500159394,16.578954434984244,0.9569230769230769,0.38671126663463773
2.0,225.0,78.28414760510762,16.578954434984244,22.90404999766293,0.9583999999999999,0.3958375424337616
2.0,225.0,78.28414760510762,22.90404999766293,33.5829485995417,0.8432,0.3216358189008183
2.0,225.0,78.28414760510762,33.5829485995417,104.97483010885637,0.9629803186504218,0.41041868861403236
3.0,315.0,78.28414760510762,1.209327698253805,6.132856458459724,1.0,0.6105828392907581
3.0,315.0,78.28414760510762,6.132856458459724,9.29605747115885,1.0,0.4697513339943526
3.0,315.0,78.28414760510762,9.29605747115885,12.286085607861112,0.9257142857142858,0.3558213707935056
3.0,315.0,78.28414760510762,12.286085607861112,16.069329588851083,0.9782608695652174,0.4262599492326368
3.0,315.0,78.28414760510762,16.069329588851083,19.9177307028372,0.9466666666666668,0.34821808681915967
3.0,315.0,78.28414760510762,19.9177307028372,30.087653950650708,0.9290322580645163,0.34456612652752505
3.0,315.0,78.28414760510762,30.087653950650708,36.453540593214655,0.9723809523809523,0.43566973444989754
3.0,315.0,78.28414760510762,36.453540593214655,41.68261377289043,0.98,0.4123317111258846
3.0,315.0,78.28414760510762,41.68261377289043,48.10277645784997,0.9506666666666667,0.49074266118422283
3.0,315.0,78.28414760510762,48.10277645784997,118.46995146509026,0.9484536082474226,0.4585069705591006
4.0,22.5,66.44353569089877,1.152049659752281,5.167483248669072,1.0,0.6735127945662536
4.0,22.5,66.44353569089877,5.167483248669072,8.745676296316967,1.0,0.4199358925433188
4.0,22.5,66.44353569089877,8.745676296316967,12.62275328158721,0.9666666666666667,0.35250677108752315
4.0,22.5,66.44353569089877,12.62275328158721,17.21040362018526,0.9685714285714286,0.3880764910411248
4.0,22.5,66.44353569089877,17.21040362018526,34.19555976224159,0.9578947368421052,0.3394845182157939
4.0,22.5,66.44353569089877,34.19555976224159,46.20603569995603,0.9,0.4990896651175624
