hpix,l,b,D_o,D_f,C,eC
0.0,45.0,78.28414760510762,1.1604755640014934,4.550246103809914,0.5333333333333333,0.16510378329783743
0.0,45.0,78.28414760510762,4.550246103809914,6.779842061413177,0.5666666666666667,0.1720249766533703
0.0,45.0,78.28414760510762,6.779842061413177,9.383550958427493,0.8,0.21908902300206645
0.0,45.0,78.28414760510762,9.383550958427493,12.015335889191753,0.8,0.21908902300206645
0.0,45.0,78.28414760510762,12.015335889191753,14.298337058669773,0.7,0.19916492328386207
0.0,45.0,78.28414760510762,14.298337058669773,16.493091091598878,0.6666666666666666,0.19245008972987526
0.0,45.0,78.28414760510762,16.493091091598878,20.433890552091228,0.9333333333333333,0.24525119397904704
0.0,45.0,78.28414760510762,20.433890552091228,30.91485037184093,0.9333333333333333,0.24525119397904704
0.0,45.0,78.28414760510762,30.91485037184093,43.117596331977225,0.7666666666666667,0.21248093596402512
0.0,45.0,78.28414760510762,43.117596331977225,57.91278081274114,0.6333333333333333,0.1856918993426517
0.0,45.0,78.28414760510762,57.91278081274114,118.46995146509026,0.3870967741935484,0.13160800627481686
1.0,135.0,78.28414760510762,1.1980926392789129,5.962177672202654,0.6,0.17888543819998315
1.0,135.0,78.28414760510762,5.962177672202654,9.35463399139737,0.8,0.21908902300206645
1.0,135.0,78.28414760510762,9.35463399139737,12.758757997340412,0.7,0.19916492328386207
1.0,135.0,78.28414760510762,12.758757997340412,17.59990614467574,0.7666666666666667,0.21248093596402512
1.0,135.0,78.28414760510762,17.59990614467574,26.378226108626524,0.9666666666666667,0.2517347222183908
1.0,135.0,78.28414760510762,26.378226108626524,54.47226582217245,0.8,0.21908902300206645
1.0,135.0,78.28414760510762,54.47226582217245,104.97483010885637,0.3939393939393939,0.1289970213464814
2.0,225.0,78.28414760510762,1.209327698253805,5.720990149624551,0.4666666666666667,0.15104573749303493
2.0,225.0,78.28414760510762,5.720990149624551,8.463118142361559,0.7333333333333333,0.20584064314505618
2.0,225.0,78.28414760510762,8.463118142361559,11.16370623972616,0.5666666666666667,0.1720249766533703
2.0,225.0,78.28414760510762,11.16370623972616,13.482250746417963,0.8,0.21908902300206645
2.0,225.0,78.28414760510762,13.482250746417963,17.105701210160383,0.5666666666666667,0.1720249766533703
2.0,225.0,78.28414760510762,17.105701210160383,19.917730702837193,0.9333333333333333,0.24525119397904704
2.0,225.0,78.28414760510762,19.917730702837193,25.167793493760566,0.6,0.17888543819998315
2.0,225.0,78.28414760510762,25.167793493760566,32.585433666614925,0.7,0.19916492328386207
2.0,225.0,78.28414760510762,32.585433666614925,43.53556485863545,0.9333333333333333,0.24525119397904704
2.0,225.0,78.28414760510762,43.53556485863545,57.698243439246696,0.5666666666666667,0.1720249766533703
2.0,225.0,78.28414760510762,57.698243439246696,104.97483010885637,0.2,0.07745966692414835
3.0,315.0,78.28414760510762,1.209327698253805,5.007982470050903,0.4666666666666667,0.15104573749303493
3.0,315.0,78.28414760510762,5.007982470050903,7.022321304236071,0.6,0.17888543819998315
3.0,315.0,78.28414760510762,7.022321304236071,8.745676296316967,0.8,0.21908902300206645
3.0,315.0,78.28414760510762,8.745676296316967,10.460914280862998,0.7333333333333333,0.20584064314505618
3.0,315.0,78.28414760510762,10.460914280862998,12.758757997340412,0.7666666666666667,0.21248093596402512
3.0,315.0,78.28414760510762,12.758757997340412,14.607436115723198,0.7666666666666667,0.21248093596402512
3.0,315.0,78.28414760510762,14.607436115723198,17.19561052788091,0.7666666666666667,0.21248093596402512
3.0,315.0,78.28414760510762,17.19561052788091,19.217617444802723,0.9333333333333333,0.24525119397904704
3.0,315.0,78.28414760510762,19.217617444802723,23.747878030594133,0.9666666666666667,0.2517347222183908
3.0,315.0,78.28414760510762,23.747878030594133,30.412762320708968,0.9,0.23874672772626648
3.0,315.0,78.28414760510762,30.412762320708968,35.095337554498286,0.9,0.23874672772626648
3.0,315.0,78.28414760510762,35.095337554498286,38.062982181225955,0.8,0.21908902300206645
3.0,315.0,78.28414760510762,38.062982181225955,41.04033488802059,0.9333333333333333,0.24525119397904704
3.0,315.0,78.28414760510762,41.04033488802059,44.336285716015105,0.9,0.23874672772626648
3.0,315.0,78.28414760510762,44.336285716015105,48.70483480465313,0.7,0.19916492328386207
3.0,315.0,78.28414760510762,48.70483480465313,54.16553486580295,0.6666666666666666,0.19245008972987526
3.0,315.0,78.28414760510762,54.16553486580295,118.46995146509026,0.25,0.07216878364870323
4.0,22.5,66.44353569089877,1.1520496597522807,4.112572891613667,0.36666666666666664,0.12924280909862532
4.0,22.5,66.44353569089877,4.112572891613667,5.881894086077762,0.4,0.13662601021279464
4.0,22.5,66.44353569089877,5.881894086077762,8.32173066706657,0.5666666666666667,0.1720249766533703
4.0,22.5,66.44353569089877,8.32173066706657,10.917925446765429,0.6666666666666666,0.19245008972987526
4.0,22.5,66.44353569089877,10.917925446765429,12.853659765058847,0.5666666666666667,0.1720249766533703
4.0,22.5,66.44353569089877,12.853659765058847,14.890288366411907,0.6333333333333333,0.1856918993426517
4.0,22.5,66.44353569089877,14.890288366411907,20.813912636799518,0.6,0.17888543819998315
