hpix,l,b,D_o,D_f,C,eC
0.0,45.0,78.28414760510762,0.695718871962,3.55016419192,0.8666666666666667,0.23221956404645566
0.0,45.0,78.28414760510762,3.55016419192,5.26536515286,1.0,0.25819888974716115
0.0,45.0,78.28414760510762,5.26536515286,6.62360040951,1.0,0.25819888974716115
0.0,45.0,78.28414760510762,6.62360040951,7.7223553142,1.0,0.25819888974716115
0.0,45.0,78.28414760510762,7.7223553142,9.04078264117,0.8666666666666667,0.23221956404645566
0.0,45.0,78.28414760510762,9.04078264117,9.53720169472,0.4,0.13662601021279464
0.0,45.0,78.28414760510762,9.53720169472,9.82472642066,0.43333333333333335,0.14388781638381934
0.0,45.0,78.28414760510762,9.82472642066,9.97478291676,0.4,0.13662601021279464
0.0,45.0,78.28414760510762,9.97478291676,10.2504879263,0.4666666666666667,0.15104573749303493
0.0,45.0,78.28414760510762,10.2504879263,10.7313589998,0.6333333333333333,0.1856918993426517
0.0,45.0,78.28414760510762,10.7313589998,11.5118281596,0.8666666666666667,0.23221956404645566
0.0,45.0,78.28414760510762,11.5118281596,12.7129083173,0.8666666666666667,0.23221956404645566
0.0,45.0,78.28414760510762,12.7129083173,13.781799676,0.8666666666666667,0.23221956404645566
0.0,45.0,78.28414760510762,13.781799676,15.0128114567,0.8666666666666667,0.23221956404645566
0.0,45.0,78.28414760510762,15.0128114567,15.8612183935,0.8,0.21908902300206645
0.0,45.0,78.28414760510762,15.8612183935,16.7214279738,0.7,0.19916492328386207
0.0,45.0,78.28414760510762,16.7214279738,17.8633145892,0.8333333333333334,0.22566773346211003
0.0,45.0,78.28414760510762,17.8633145892,19.3476044725,0.36666666666666664,0.12924280909862532
0.0,45.0,78.28414760510762,19.3476044725,20.2488973563,0.23333333333333334,0.0979417816490623
0.0,45.0,78.28414760510762,20.2488973563,21.993890169,0.1,0.06055300708194983
0.0,45.0,78.28414760510762,21.993890169,23.9500006831,0.0,0.0
0.0,45.0,78.28414760510762,23.9500006831,26.640522476,0.0,0.0
0.0,45.0,78.28414760510762,26.640522476,29.2988407387,0.0,0.0
0.0,45.0,78.28414760510762,29.2988407387,33.8750902005,0.0,0.0
0.0,45.0,78.28414760510762,33.8750902005,38.4593411549,0.0,0.0
0.0,45.0,78.28414760510762,38.4593411549,43.1314902107,0.0,0.0
0.0,45.0,78.28414760510762,43.1314902107,49.4711637432,0.0,0.0
0.0,45.0,78.28414760510762,49.4711637432,56.9991980319,0.0,0.0
0.0,45.0,78.28414760510762,56.9991980319,73.4702644004,0.0,0.0
0.0,45.0,78.28414760510762,73.4702644004,114.044426056,0.0,0.0
1.0,135.0,78.28414760510762,1.0380660766,4.20722668636,0.9333333333333333,0.24525119397904704
1.0,135.0,78.28414760510762,4.20722668636,6.43532498873,1.0,0.25819888974716115
1.0,135.0,78.28414760510762,6.43532498873,8.01935965251,1.0,0.25819888974716115
1.0,135.0,78.28414760510762,8.01935965251,9.38377649846,0.9,0.23874672772626648
1.0,135.0,78.28414760510762,9.38377649846,10.6845725201,0.9666666666666667,0.2517347222183908
1.0,135.0,78.28414760510762,10.6845725201,11.4873336214,0.9666666666666667,0.2517347222183908
1.0,135.0,78.28414760510762,11.4873336214,13.2051664321,0.9,0.23874672772626648
1.0,135.0,78.28414760510762,13.2051664321,14.5642794824,0.9,0.23874672772626648
1.0,135.0,78.28414760510762,14.5642794824,16.2745454361,0.9333333333333333,0.24525119397904704
1.0,135.0,78.28414760510762,16.2745454361,17.8188768509,0.9,0.23874672772626648
1.0,135.0,78.28414760510762,17.8188768509,19.5403143109,0.43333333333333335,0.14388781638381934
1.0,135.0,78.28414760510762,19.5403143109,21.2287500638,0.1,0.06055300708194983
1.0,135.0,78.28414760510762,21.2287500638,23.3116105868,0.0,0.0
1.0,135.0,78.28414760510762,23.3116105868,27.4799163763,0.0,0.0
1.0,135.0,78.28414760510762,27.4799163763,31.5419824241,0.0,0.0
1.0,135.0,78.28414760510762,31.5419824241,39.7469854859,0.0,0.0
1.0,135.0,78.28414760510762,39.7469854859,50.4088692242,0.0,0.0
1.0,135.0,78.28414760510762,50.4088692242,63.5298330663,0.0,0.0
1.0,135.0,78.28414760510762,63.5298330663,115.92320996,0.0,0.0
2.0,225.0,78.28414760510762,1.46859779823,4.0803952258,1.0,0.25819888974716115
2.0,225.0,78.28414760510762,4.0803952258,6.09637614583,0.9666666666666667,0.2517347222183908
2.0,225.0,78.28414760510762,6.09637614583,7.68928325139,0.8666666666666667,0.23221956404645566
2.0,225.0,78.28414760510762,7.68928325139,9.45796129141,0.9,0.23874672772626648
2.0,225.0,78.28414760510762,9.45796129141,10.9406501466,0.9333333333333333,0.24525119397904704
2.0,225.0,78.28414760510762,10.9406501466,12.2073512762,0.9,0.23874672772626648
2.0,225.0,78.28414760510762,12.2073512762,13.4295325757,0.9666666666666667,0.2517347222183908
2.0,225.0,78.28414760510762,13.4295325757,14.6391728198,0.9333333333333333,0.24525119397904704
2.0,225.0,78.28414760510762,14.6391728198,15.5451473496,0.9333333333333333,0.24525119397904704
2.0,225.0,78.28414760510762,15.5451473496,16.6997131086,0.9,0.23874672772626648
2.0,225.0,78.28414760510762,16.6997131086,17.949783533,0.9,0.23874672772626648
2.0,225.0,78.28414760510762,17.949783533,19.4487642185,0.43333333333333335,0.14388781638381934
2.0,225.0,78.28414760510762,19.4487642185,20.4881618685,0.03333333333333333,0.03388433484883757
2.0,225.0,78.28414760510762,20.4881618685,22.0459387735,0.1,0.06055300708194983
2.0,225.0,78.28414760510762,22.0459387735,23.9500006831,0.06666666666666667,0.04868644955601477
2.0,225.0,78.28414760510762,23.9500006831,25.6710099163,0.0,0.0
2.0,225.0,78.28414760510762,25.6710099163,27.6926737096,0.0,0.0
2.0,225.0,78.28414760510762,27.6926737096,29.2351077847,0.0,0.0
2.0,225.0,78.28414760510762,29.2351077847,31.3392924913,0.0,0.0
2.0,225.0,78.28414760510762,31.3392924913,33.3590119484,0.0,0.0
2.0,225.0,78.28414760510762,33.3590119484,35.0270887235,0.0,0.0
2.0,225.0,78.28414760510762,35.0270887235,36.8033218004,0.0,0.0
2.0,225.0,78.28414760510762,36.8033218004,39.7942041424,0.0,0.0
2.0,225.0,78.28414760510762,39.7942041424,44.4662325571,0.0,0.0
2.0,225.0,78.28414760510762,44.4662325571,51.1383059608,0.0,0.0
2.0,225.0,78.28414760510762,51.1383059608,56.6950175044,0.0,0.0
2.0,225.0,78.28414760510762,56.6950175044,108.988784384,0.0,0.0
3.0,315.0,78.28414760510762,1.09571237305,4.34743358219,0.9666666666666667,0.2517347222183908
3.0,315.0,78.28414760510762,4.34743358219,5.7517675711,1.0,0.25819888974716115
3.0,315.0,78.28414760510762,5.7517675711,6.91562709314,0.9666666666666667,0.2517347222183908
3.0,315.0,78.28414760510762,6.91562709314,8.03827220297,1.0,0.25819888974716115
